,angle_deg,freq_THz,trans
442,-9.692307692307692,277.1428571428572,0.7183932011666944
441,-9.692307692307692,278.57142857142856,0.7161318092571269
440,-9.692307692307692,280.0,0.7092006944975964
439,-9.692307692307692,281.42857142857144,0.6987960956787456
438,-9.692307692307692,282.8571428571429,0.6862144148329502
437,-9.692307692307692,284.2857142857143,0.6727474360642111
436,-9.692307692307692,285.7142857142857,0.6595844554708813
435,-9.692307692307692,287.1428571428571,0.64772929748135
434,-9.692307692307692,288.57142857142856,0.6379385251990398
433,-9.692307692307692,290.0,0.6306851814834347
531,-8.769230769230768,220.0,0.7132835903852794
530,-8.769230769230768,221.42857142857144,0.6972719025903027
529,-8.769230769230768,222.8571428571429,0.6774808507420895
528,-8.769230769230768,224.28571428571428,0.6543297700581997
527,-8.769230769230768,225.7142857142857,0.62828179502474
